"Post_Title","Address","Price","Beds","Baths","SQFT","Pets","Desc","Scrape_Date","Scrape_Zip","link"
"387 Harrison Ave","Boston, MA 02118","$2,870",NA,NA,"615"," No pets allowed ","1 bed, 1.0 bath, 615 sqft, $2,870Gerding Edlen's Principles of Place guide one simple thing: creating vibrant, inspiring and sustainable spaces where people can work, learn and live. Gerding Edlen created the Livable Place Index to measure the global impact that sustainable buildings and their occupants have on energy, air, and water. And our apartment is no exception. Dog Spa and Dog Run Fitness on Demand Garage Parking Outdoor Fire-Lounge with Seating Pool Terrace Resident Lounge with Billiards Rooftop Deck with Cabana Seating Storage Swimming Pool Yoga Studio Elevator Clubhouse Storage Space Range Refrigerator Package Service Maintenance on site Concierge 24 Hour Availability(Photos of the model apartment and various floor plans. The actual apartment may differ.)We offer (studio, 1-, 2-beds), please inquire for additional information.*Please complete emailed questionnaire in order for your inquiry to be considered*|| Pricing and availability subject to change without notice based on availability, lease term, and move-in date. SQFT listed is an approximate value for each unit. ||Not what you are looking for? Contact Simaku Realty for immediate access to 500+ listings throughout the Greater Boston Area. We are a multilingual brokerage firm, with agents speaking from Albanian, Mandarin Chinese, Spanish, and more!Simaku Realty has many other listings that are convenient to the Boston, Back Bay, South End, Bay Village, Beacon Hill, North End, Fenway, Kenmore, Audubon Circle, West End, Sowa, Mission Hill, Chinatown, Leather District, Downtown, Financial District, Waterfront, Seaport, Charlestown, Prudential, Copley, Commons, Garden, Park, MBTA Line, Orange, Red, Green, Silver, Tufts, Boston Medical Center/BU Dental (BMC), efrn, Dana Farber, Children's, New England Medical Center (NEMC), Medicine, Brigham Women's, General, MGH, Beth Israel Hospital, BIDMC, Harvard, Longwood Area, Northeastern, NEU, Wentworth Institute Technology, MIT, MIT Sloan, Mass College of Art, Pharmacy, mcphs, Berklee Music, Architectural, Conservatory, Emerson, School of Law, MFA, Museum Fine Arts, Fisher, Simmons, Emmanuel, Suffolk, Boston University, BU, Tufts, Wheelock, Optometry, and Symphony.","2018-11-09 13:29:22",2118,"No Link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$3,500","2",NA,"1,050"," Cats allowed ","Boston, MALice in rustic comfort, & luxurious warmth with beautiful exposed brick walls, and stunning original completely reconditioned hard wood floors. You will step out of your brand new, clean lux bath feeling crisp and refreshened! Take full advantage of the spotless stainless steel applianced kitchen and so much more!!","2018-11-09 13:29:33",2118,"No Link"
"Parmelee St and Trask St","Boston, MA 02118","$3,400","2",NA,NA," Cats allowed ","Boston, MAThis spacious 2 bed, one bathroom apartment reserves historic character of the original industrial building infusing contemporary in-demand finishes and fixtures. The unit is equipped with the newest desirable utilities featuring a beautiful kitchen stacked with all new stainless appliances, granite countertops, adisposal, a dishwasher and a breakfast bar large enough to seat three comfortably. The living room area is located at the rear of the unit which is nice and quiet and is drenched in sunlight. Exposed brick walls in the entryway make the entire atmosphere warm and welcoming.The apartment has a private washer and dryer, central a/c & heat. The unit is also offers an on demand gas powered hot water heater as well as a high efficiency boiler. Parking is available at an additional cost. **Apartment May No Longer be Available**Lease Details: Efficient Gas Heat; Students Welcome; Parking Available! -Apartment May No Longer be Available-","2018-11-09 13:29:48",2118,"No Link"
"200 Albany St","Boston, MA 02118","$3,372",NA,NA,"715"," Small dogs, large dogs ","1 bed, 1.0 bath, 715 sqft, $3,372We offer you a service and amenity package like no other! A 24 -Hour concierge will serve your need from package acceptance to car detailing, apt cleaning to dry cleaning. In addition to exclusive direct covered access to Boston's newest Whole Foods Market, we will also offer grocery delivery right to your front door. The connected underground pkg, onsite zip Car, Hubway bike station & immediate access to I90/I93 make getting around our city easy.Apartment Amenities:- Three unique apartment styles- Sleep modern kitchen with quartz countertops.- Stainless steel appliances- Oversized walk-in closets- 24-hour concierge services-Open floor plans- Floor to ceiling windows- 24- Hour maintenance service- Washer and dryer in unit- Trash/ recycling chute on every floor- Secure controlled access to unit & elevators- Kitchen islands*- Views of Boston skyline **In selected units (Photos of the model apartment and various floor plans. The actual apartment may differ.)We offer (studio, 1-, 2-beds, or penthouse apartments, whatever floor plan they have we need to include), please inquire for additional information.*Please complete emailed questionnaire in order for your inquiry to be considered*|| Pricing and availability subject to change without notice based on availability, lease term, and move-in date. SQFT listed is an approximate value for each unit. ||Not what you are looking for? Contact Simaku Realty for immediate access to 500+ listings throughout the Greater Boston Area. We are a multilingual brokerage firm, with agents speaking from Albanian, Mandarin Chinese, Spanish, and more!Simaku Realty has many other listings that are convenient to the Boston, Back Bay, South End, Bay Village, Beacon Hill, North End, Fenway, Kenmore, Audubon Circle, West End, Sowa, Mission Hill, Chinatown, Leather District, Downtown, Financial District, Waterfront, Seaport, Charlestown, Prudential, Copley, Commons, Garden, Park, MBTA Line, Orange, Red, Green, Silver, Tufts, Boston Medical Center/BU Dental (BMC), efrn, Dana Farber, Children's, New England Medical Center (NEMC), Medicine, Brigham Women's, General, MGH, Beth Israel Hospital, BIDMC, Harvard, Longwood Area, Northeastern, NEU, Wentworth Institute Technology, MIT, MIT Sloan, Mass College of Art, Pharmacy, mcphs, Berklee Music, Architectural, Conservatory, Emerson, School of Law, MFA, Museum Fine Arts, Fisher, Simmons, Emmanuel, Suffolk, Boston University, BU, Tufts, Wheelock, Optometry, and Symphony.","2018-11-09 13:29:59",2118,"No Link"
"199 Albany St","Boston, MA 02118","$2,815",NA,NA,"589"," Small dogs, large dogs ","Studio, 1.0 bath, 589 sqft, $2,815We offer you a service and amenity package like no other! A 24 -Hour concierge will serve your need from package acceptance to car detailing, apt cleaning to dry cleaning. In addition to exclusive direct covered access to Boston's newest Whole Foods Market, we will also offer grocery delivery right to your front door. The connected underground pkg, onsite zip Car, Hubway bike station & immediate access to I90/I93 make getting around our city easy.Apartment Amenities:- Three unique apartment styles- Sleep modern kitchen with quartz countertops.- Stainless steel appliances- Oversized walk-in closets- 24-hour concierge services-Open floor plans- Floor to ceiling windows- 24- Hour maintenance service- Washer and dryer in unit- Trash/ recycling chute on every floor- Secure controlled access to unit & elevators- Kitchen islands*- Views of Boston skyline **In selected units (Photos of the model apartment and various floor plans. The actual apartment may differ.)We offer (studio, 1-, 2-beds, or penthouse apartments, whatever floor plan they have we need to include), please inquire for additional information.*Please complete emailed questionnaire in order for your inquiry to be considered*|| Pricing and availability subject to change without notice based on availability, lease term, and move-in date. SQFT listed is an approximate value for each unit. ||Not what you are looking for? Contact Simaku Realty for immediate access to 500+ listings throughout the Greater Boston Area. We are a multilingual brokerage firm, with agents speaking from Albanian, Mandarin Chinese, Spanish, and more!Simaku Realty has many other listings that are convenient to the Boston, Back Bay, South End, Bay Village, Beacon Hill, North End, Fenway, Kenmore, Audubon Circle, West End, Sowa, Mission Hill, Chinatown, Leather District, Downtown, Financial District, Waterfront, Seaport, Charlestown, Prudential, Copley, Commons, Garden, Park, MBTA Line, Orange, Red, Green, Silver, Tufts, Boston Medical Center/BU Dental (BMC), efrn, Dana Farber, Children's, New England Medical Center (NEMC), Medicine, Brigham Women's, General, MGH, Beth Israel Hospital, BIDMC, Harvard, Longwood Area, Northeastern, NEU, Wentworth Institute Technology, MIT, MIT Sloan, Mass College of Art, Pharmacy, mcphs, Berklee Music, Architectural, Conservatory, Emerson, School of Law, MFA, Museum Fine Arts, Fisher, Simmons, Emmanuel, Suffolk, Boston University, BU, Tufts, Wheelock, Optometry, and Symphony.","2018-11-09 13:30:09",2118,"No Link"
"616 Shawmut Ave #3","Boston, MA 02118","$2,800","3",NA,"99,999"," No pets allowed ","3 bed, 1.0 bath, 99999 sqft, $2,800Come View This Completely Renovated Gorgeous Condo-Quality Three Bedroom 1 Bath Apartment in the South End This open floor plan offers hardwood floors throughout, stainless steel appliances, Central A/C, granite counters, and totally redone bathroom with modern fixtures. In unit washer and dryer hookups, and lots more. Convenient location for students and professionals. Less than 10 min walking to Local Universities, shopping centers and Orange Line public transportation. Available to move in or september 1st.","2018-11-09 13:30:20",2118,"No Link"
"50 Herald St","Boston, MA 02118","$2,750",NA,NA,NA," Cats, small dogs, large dogs ","1 bed, 1.0 bath, $2,750No Broker Fee. Pet-friendly open 1 bed with modern finishes. Stainless steel appliances, walk-in closet, in-unit laundry, NEST thermostat and more. Luxury amenities include fitness center, concierge, dog park and more. Convenient to Financial District and Back Bay as well as the best restaurants, shopping and nightlife the South End has to offer. Perfect for BMC, BU and Tufts Medical and Dental. Call, text or email Chris Quinn with Hartley Realty Group at (617) 315-8852 or chris@hartleyrealtygroup.com for more information or to arrange a showing.*Sample photos. Pricing and availability subject to change*(RLNE4251591)","2018-11-09 13:30:27",2118,"No Link"
"478 Massachusetts Ave","Boston, MA 02118","$3,375","2",NA,"1,240"," No pets allowed ","478 Massachusetts AveGrand 2BR/1.5BA parlor and lower duplex. High ceilings. Beautiful Victorian detail. Original pocket doors. Separate dining-area. Recently renovated kitchen. Brand new stone bathroom. Brand new solid oak floors. In-home washer/dryer. No pets. No smokers. No undergraduates. Tenant pays Broker's FeeLease Details: First month, security deposit, broker fee","2018-11-09 13:30:38",2118,"No Link"
"Massachusetts Ave and Washington St","Boston, MA 02118","$4,500","3",NA,NA," No pets allowed ","Washington Street, BostonLarge 3 bedroom penthouse duplex condo unit available for lease on Washington Street in the South End. Unit includes large bedrooms newly renovated kitchen and bathroom small outdoor deck decorative fireplace oak floors dishwasher and disposal granite and stainless. Free laundry in building. No undergrads.Lease Details: 12 month lease","2018-11-09 13:30:50",2118,"No Link"
"15 E Springfield St #4","Boston, MA 02118","$2,500","2",NA,"615"," No pets allowed ","2 bed, 1.0 bath, 615 sqft, $2,500New Price! This upper level condo in a classic South End rowhouse uses every inch of the space perfectly maximizing the square footage with its open floor plan, its sunny exposure and terrific design. All the best architectural details include high ceilings, exposed brick walls, hardwood floors throughout and a beautiful bow front window overlooking the lovely tree lined street. The kitchen has an open pass thru to the living area and features crisp cabinets, granite countertops, pantry and stainless steel appliances. The master bedroom offers an amazing walk in closet and there is laundry in the building for your convenience. Best yet is the stunning and over-sized private deck overlooking the picturesque South End - a great addition to your living space all year long! Just steps to all the fantastic restaurants, cafe's, galleries and ideal location for easy access to the Boston Medical Center. Close to the T, easy highway access all at an affordable price makes this a must see!","2018-11-09 13:30:59",2118,"No Link"
"Columbus Ave and Massachusetts Ave","Boston, MA 02118","$2,400",NA,NA,"350"," Cats, small dogs, large dogs ","Massachusetts Avenue, BostonTop floor one bedroom in the South End. Pet Friendly and shared laundry in basement. Near Mass Ave and Back Bay T Stop. Great location and great views.","2018-11-09 13:31:06",2118,"No Link"
"Deacon St and Deblois St","Boston, MA 02118","$2,200",NA,NA,NA," Cats allowed ","Boston, MAWe have a beautiful one bedroom apartment located right in the South End area. This unit features lots or windows providing lots of natural light, updated white kitchen, laundry in the building, hot water included in the rent, close to lots of restaurants and shops and much more! Call or text Mirlanda at 8572336381 for a showing today!","2018-11-09 13:31:17",2118,"No Link"
"Harrison Ave and Randolph St","Boston, MA 02118","$3,850","2","2",NA," Cats allowed ","2 bed, $3,850SOWA Loft.High Ceilings.Big Windows.Central Air.Washer/Dryer.Granite/Stainless Open Kitchen.Parking available.Elevator.Well-managed property.Available 9/1.1/2 broker fee.Cats allowed.Lease Details: One year lease","2018-11-09 13:31:31",2118,"No Link"
"15 Worcester St #3","Boston, MA 02118","$4,250","2",NA,NA," No pets allowed ","15 Worcester StSouth End Penthouse with EVERYTHING!! Top floor unit fully renovated with beautiful hardwood floors, updated kitchen, marble bath, in-unit laundry, 2 bedrooms PLUS Den and PRIVATE outdoor roofdeck. It includes 2 garage parking spaces and has central heat & A/C. *roof deck construction to be completed by 9/1/18*","2018-11-09 13:31:44",2118,"No Link"
"460 Harrison Ave #400","Boston, MA 02118","$3,450","2","2",NA," Cats allowed ","460 Harrison AvenueThe best in the city 2 bed 2 bath in the South End. Washer and dryer in unit, elevator building, stainless steel appliances, granite counters, large windows.......this apartment has it all. Call before this goes it will not last long!","2018-11-09 13:31:51",2118,"No Link"
"35 Milford St #1","Boston, MA 02118","$3,100",NA,NA,NA," Cats, small dogs ","1 bed, 1.0 bath, $3,100Charming parlor level one bedroom in a terrific location on a beautiful tree-lined street. Living room with high ceilings,marble fireplace, wide plank hardwood floors. Pocket door to bedroom with another marble fireplace, large closet and wonderful outdoor deck perfect for entertaining. Kitchen with stainless steel appliances, pantry closet, onyx tile floor. Washer /dryer in unit.(RLNE4321739)","2018-11-09 13:32:00",2118,"No Link"
"Camden St and Columbus Ave","Boston, MA 02118","$5,000","5",NA,NA," No pets allowed ","5 bed, 1.0 bath, $5,000Absolute must see!! Large apartment with an updated kitchen and bath. Fully applianced eat-in kitchen w/dishwasher and granite counter tops- Large living room, separate dining room, bright and sunny unit featuring lots of windows and high ceilings. Easy access to many of the South end restaurants, shopping and entertainment. Close proximity to public transportation and area colleges & universities. Call text or email Tessa to see this listing today! 617.990.7553","2018-11-09 13:32:11",2118,"No Link"
"471 Massachusetts Ave","Boston, MA 02118","$1,850",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $1,850- Sunny - High ceiling - Laundry in the common area- Easy access to downtown Boston, Orange line Mass Ave, North Eastern area - Please note that bedroom can only fit a full or queen size bed(RLNE4316952)","2018-11-09 13:32:20",2118,"No Link"
"E Concord St and Saint George St","Boston, MA 02118","$3,000","2",NA,NA," Cats allowed ","Boston, MAThis is a gorgeous gut renovated 2 bedroom apartment located in the South End area. This home features gleaming hardwood floors, updated kitchen with stainless steel appliances, renovated bathroom, lots of natural light, laundry in the building, exposed brick, and much more! Call or text Mirlanda at 857-233-6381 for a showing today!","2018-11-09 13:32:26",2118,"No Link"
"557 Columbus Ave #4","Boston, MA 02118","$2,880",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $2,880Newly renovated 1 bed in ideal location of Boston's South End. Enjoy new appliances, loads of sunlight and gorgeous views from the roof deck!(RLNE4305678)","2018-11-09 13:32:39",2118,"No Link"
"660 Massachusetts Ave #9","Boston, MA 02118","$3,350","2",NA,NA," Cats, small dogs ","2 bed, 1.0 bath, $3,350Be the first person to live in this spacious 2 bedroom 1 bath apartment. This unit features stainless steel appliances. Open concept washer and dryer in unit. Beautiful unit with lots of natural light. Central A/c and heat.(RLNE4304933)","2018-11-09 13:32:47",2118,"No Link"
"179 Northampton St #4","Boston, MA 02118","$5,200","4","2","1,200"," No pets allowed ","179 Northampton StGORGEOUS 4 bedroom, 2 bath unit on the second floor in a 3 unit building. This unit is located in the South End/Lower Roxbury area with a walking distance to Mass Ave and Ruggles, Orange line train stations. This unit features a living room, modern kitchen with granite countertops and stainless steel appliances, gleaming hardwood floors, in-unit laundry, and central a/c. On-street parking. Easy access to grocery stores, restaurants, orange line, train station and bus lines.","2018-11-09 13:33:01",2118,"No Link"
"31 E Springfield St #4","Boston, MA 02118","$2,950","2",NA,"700"," No pets allowed ","31 E Springfield StPRIVATE ROOF DECKLaundry: In UnitParking: Street PermitPets Policy: No PetsDESCRIPTION: Renovated 2 bedroom condo in a classic Boston brownstone with an open floor through the layout. Recently renovated, hardwood floors, recessed lighting, in-unit laundry, and custom closets in each bedroom. Private Roof Deck with 360 Zero Obstruction View. Qualified, Professional Tenants Only.This is a great and convenient location, surrounded by shops, restaurants, and nightlife.5 min walk from the Mass Ave T station!Rental Terms: - Hot water included - First & Security - Negotiable Fee","2018-11-09 13:33:12",2118,"No Link"
"1750 Washington St #10T","Boston, MA 02118","$3,100","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $3,100- Galley kitchen with full appliances- Large living space- Exposed brick- Good size bedrooms- Hardwood floors- Recessed lighting- Laundry in building- Available 8/1/18- Call text or email Tessa to see this listing today! 617.990.7553","2018-11-09 13:33:19",2118,"No Link"
"Tremont St and Worcester St","Boston, MA 02118","$3,300","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $3,300Must see 2 bed 1 bath in Boston's South End! Updated galley kitchen with granite countertops, dishwasher/disposal, white cabinets and full appliances. Large living space and good sized bedrooms. Exposed brick and hardwood floors throughout the apartment. Updated bathroom. Coveted in unit washer/dryer. Conveniently located to restaurants and shops. Available 8/1/18. Schedule a showing with Tessa today! 617.990.7553","2018-11-09 13:33:29",2118,"No Link"
"1723 Washington St #306","Boston, MA 02118","$3,500","2","2","1,043"," No pets allowed ","2 bed, 2.0 bath, 1043 sqft, $3,500Just renovated 2 bed 2 bath homes just minutes from BMC and uber convenient to transportation with public transportation to Downtown Boston. Enjoy a quiet upper level 2 level condo with a lofted design with year around sunlight pouring into your living room. Warm up on a cold evening with a fireplace in your living. This home has been updated to reflect the modern taste you expect and the convenience of easy city living. 2 car garage parking is included with the rental and enjoy coffee in the morning on your common outdoor patio!","2018-11-09 13:33:39",2118,"No Link"
"104 Union Park St #16","Boston, MA 02118","$2,700","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $2,700HUGE two bedroom with in unit laundry, dish washer, and eat in kitchen. Equal sized bedrooms, big closets make this such an easy roommate situation. Full fridge, full oven, gas range. Come get the best deal in the South End!(RLNE4281385)","2018-11-09 13:33:47",2118,"No Link"
"219 W Springfield St","Boston, MA 02118","$3,500","2",NA,"800"," No pets allowed ","219 W Springfield StreetNew luxurious renovation in the heart of the South End. 4 exclusive residences. Rarely found--three units--each having 2 full-size bedrooms. Be the very first to enjoy all the charm of a classic South End building with the best and newest finishes. All on a gorgeous tree-lined street. Just steps to Prudential Center, MBTA (Orange Line), best restaurants, shopping and hospitals. Sun-filled open floor plans. New kitchens with stainless steel appliances ( Jenn-Air) , granite/ quartzite counters and European-style cabinetry. New bathrooms with imported tile and marble. Gleaming hardwoods. High ceilings. Laundry. And common back-yard with brick patio. New windows and common areas in new building. No pets, smoking, undergrads or sublets please.","2018-11-09 13:34:00",2118,"No Link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$2,000",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $2,0001 bed 1 bath available in the South End! Hardwood floors. Exposed brick. Full size kitchen. Large bay windows.(RLNE4080537)","2018-11-09 13:34:14",2118,"No Link"
"778 Tremont St #M508","Boston, MA 02118","$3,600","2",NA,"1,200"," Cats allowed ","778 Tremont StAct fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings.Also featured are distinctive design decor of open living spaces, majestic windows and personalized entrance doors. Access to the outdoors that include an exclusive large private courtyard and some units featuring patio or balcony spaces.This space offers the warmth and beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expression.This spacious two bedroom duplex is updated fully updated with stainless steel appliances and a new bathroom. The living room is sizeable and the first bedroom off of the kitchen area is of decent size; the second bedroom is quite large and located upstairs (up the ships ladder) with a gorgeous view of the City Skyline :)Lease Details: Owner pays for heat, hot water, gas, electric","2018-11-09 13:34:22",2118,"No Link"
"","Boston, MA 02118","$2,800",NA,NA,"704"," Cats allowed ","Tremont St, BostonNO FEE RENOVATED LOFT! Indoor Pool-Bocce Court-Fitness Center-Lounge-& More!! Act fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings.Lease Details: Rent Includes: PARKING (1st come 1st serve), Electricity, Gas, Heat, Hot Water!","2018-11-09 13:34:27",2118,"No Link"
"Northampton St and Tremont St","Boston, MA 02118","$3,200",NA,NA,"1,060"," Cats allowed ","Tremont St, BostonNO FEE LOFT with 1.5 Beds! Gorgeous Space!! This space offers the warmth and beauty of maple flooring and aged brick walls, flood of natural light, downtown, private courtyard or neighborhood views, limitless opportunity for customization and self-expression. Full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings.Lease Details: Rent Includes: Electricity, Gas, Heat, Hot Water","2018-11-09 13:34:36",2118,"No Link"
"38 Worcester Sq #5","Boston, MA 02118","$1,800",NA,NA,NA," No pets allowed ","0 Bed in ID: 114158518Array","2018-11-09 13:34:45",2118,"No Link"
"38 Worcester Sq #2","Boston, MA 02118","$1,900",NA,NA,NA," No pets allowed ","0 Bed in ID: 114158512Array","2018-11-09 13:35:00",2118,"No Link"
"","Boston, MA 02118","$3,600","2",NA,"1,200"," Cats allowed ","Tremont St, BostonGorgeous Lofts!! Act fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings. New to market and will not last!!Lease Details: Rent Includes: Electricity, Gas, Heat, Hot Water","2018-11-09 13:35:14",2118,"No Link"
"37 Dwight St #2","Boston, MA 02118","$3,300","2","2",NA," Cats allowed ","2 bed, 2.0 bath, $3,300Ceramic Tiles Dishwasher Disposal Eat-in Kitchen Granite Counter Tops Hardwood Floors Stainless Steel Appliance(s)(RLNE4251950)","2018-11-09 13:35:22",2118,"No Link"
"Harrison Ave and Thayer St","Boston, MA 02118","$2,800",NA,NA,NA," Cats allowed ","1 bed, 1.0 bath, $2,800Beautiful one bedroom apartment in the South End!-Open living space with tons of natural light! Hardwood floors throughout! Exposed wooden beams!-Modern kitchen with stainless steel appliances! Granite countertops! Breakfast bar!-Large bedroom! -Laundry in unit!-Excellent location! Near public transportation! Please call us at 617-259-1760 to check this place out today!(RLNE3121162)","2018-11-09 13:35:30",2118,"No Link"
"1724 Washington St #4","Boston, MA 02118","$6,200","3","2.5","2,205"," No pets allowed ","3 bed, 2.5 bath, 2205 sqft, $6,200Quality and Amenities Rarely Found. Meticulous penthouse 3 bed 2.5 bath duplex in the completely restored Porter House. Graciously spread over 2200 square feet and 3 sun filled exposures features of this fine home include: A cherry, stainless & granite eat-in-kitchen with 6 burner stove Viking & Bosch appliances, separate formal living and dining rooms each with a wood burning fireplace, Master Suite with gas fireplace marble Jacuzzi bath, A/C, Terrific Closets thru-out, fabulous private roof deck and full car gated parking space.","2018-11-09 13:35:40",2118,"No Link"
"E Concord St and Saint George St","Boston, MA 02118","$1,950",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $1,950Great 1 bed 1 bath in the South End- Hardwood floors- Decorative fireplace- Heat and hot water includedCall/text Kathleen at 678-467-6796 for a showing(RLNE4227898)","2018-11-09 13:35:51",2118,"No Link"
"1313 Washington St #414","Boston, MA 02118","$3,350",NA,NA,"914"," Cats, small dogs, large dogs ","1 bed, 1.0 bath, 914 sqft, $3,350Welcome to Wilkes Passage! Rarely available 4th floor front facing loft-style condo available in a premier South End concierge building. Featuring over 900 sq/ft of living area, this sun-soaked condo boasts a chef-inspired kitchen featuring an oversized island, stainless appliances and granite countertops. With in-unit laundry, central A/C and direct access to a garage parking spot which is available for rent, what's not to love? The open living and dining space features a wall of south-facing windows and polished concrete floors and the interior lofted queen/king-sized bedroom has plenty of storage. This elevator building features 24 hr. concierge, an expansive common sun terrace and an additional roof-top deck with panoramic Back Bay and downtown views. With so much to offer, don't miss out on this fantastic opportunity to live in the heart of South End's SoWa district near top restaurants, boutique shops, the new Wholefoods, and public transportation. Message Jake Eddy at 802-779-4705 or email movewithjake@gmail.com(RLNE4222571)","2018-11-09 13:36:00",2118,"No Link"
"11 Newcomb St #3","Boston, MA 02118","$4,300","3","2","1,200"," No pets allowed ","3 bed, 2.0 bath, 1200 sqft, $4,300Send this listing to your phone for free! Msg: RP7A To: 26971Fantastic gut renovated 3 bedroom duplex unit featuring 2 baths, stainless appliances and granite counter tops. High efficiency heating, cooling, and hot water (tankless gas boiler.) Recessed lighting throughout the unit. Open kitchen and living area provides a spacious and well lit unit. Features walk out patio and radiant heated floors. Parking available for rent on site. Laundry in unit. Convenient to BU Medical Campus, Northeastern, i-93, Mass Ave, and more. Walk to shops, restaurants, grocery store, parks, bars, Orange Line T Stop at Ruggles, and more. Contact Jim for more information or to schedule a showing. No Pets AllowedPosted by: RegiserSigns.com helping you rent or sell stuff fast. Get Your Own Free AccountLease Details: 1 Year","2018-11-09 13:36:09",2118,"No Link"
"182 W Brookline St #2","Boston, MA 02118","$2,800",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $2,800ID: 106652156Rent: $2800 / MonthBroker Fee: One MonthAvailable Date: 07/01/2018Beds: 1Baths: 1Pet: No PetFeatures: Dishwasher, Disposal, Granite Counter Tops, Hardwood Floors, Laundry in Unit, Lots of Light, Modern Kitchen, New/Renovated Kitchen, Separate Kitchen, Stainless Steel Appliance(s)No Pets Allowed(RLNE4168906)","2018-11-09 13:36:16",2118,"No Link"
"Parmelee St and Trask St","Boston, MA 02118","$3,650","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $3,650Stunning South End Condo Quality 2 Bed! Open floor plan - modern kitchen - stainless steel appliances - granite countertops - dishwasher/disposal - kitchen island - large bay windows - plenty of natural light - high ceilings - good size bedrooms - newly renovated modern bath - central air - laundry in unit - storage - private roof deck - Only half fee - Available 9/1/18. Call, text or email Tessa to see this listing today! 617.990.7553","2018-11-09 13:36:26",2118,"No Link"
"177 Northampton St #1","Boston, MA 02118","$2,900","2",NA,NA," Small dogs allowed ","2 bed, 1.0 bath, $2,900Beautifully renovated 2-bedroom dog friendly apartment in Boston's South EndNew renovated kitchen and bathrooms (stainless steel, granite finishes)open concept kitchen, living room spacelarge living space!lots of windows for sun drenched living!high ceilingsIn unit laundry!Hardwood flooringOpen concept kitchen/living room (very spacious)SHARED OUTDOOR SPACE (very rare) to schedule appointment Call/text: 617-699-0622 or Email: Murray@newwavebostonre.com(RLNE4160481)","2018-11-09 13:36:34",2118,"No Link"
